"Order ID","Product Name","Category","Customer Name","Region","State","City","Sales Amount","Profit","Quantity","Order Date","Ship Date","Payment Mode"
"ORD-2000-01199","Office Chair","Furniture","Customer 199","West","West Bengal","Kolkata","46316","9324","2","2000-02-02","2000-02-07","UPI"
"ORD-2000-01200","Office Chair","Technology","Customer 200","South","Delhi","New Delhi","25226","1386","4","2000-05-13","2000-05-15","Debit Card"
"ORD-2000-01201","Tablet","Technology","Customer 201","South","Kerala","Kochi","14914","2702","3","2000-01-21","2000-01-24","Net Banking"
"ORD-2000-01202","Projector","Furniture","Customer 202","South","Kerala","Kochi","39336","2945","6","2000-05-17","2000-05-18","Net Banking"
"ORD-2000-01203","Laptop","Electronics","Customer 203","North","Kerala","Kochi","3760","962","4","2000-03-28","2000-04-02","Debit Card"
"ORD-2000-01204","Projector","Electronics","Customer 204","West","Kerala","Kochi","48040","7585","5","2000-06-16","2000-06-18","Debit Card"
"ORD-2000-01205","Keyboard","Technology","Customer 205","West","Tamil Nadu","Tamil Nadu","40649","4595","2","2000-06-14","2000-06-17","Credit Card"
"ORD-2000-01206","Mobile Phone","Technology","Customer 206","South","Delhi","New Delhi","38844","8878","2","2000-04-23","2000-04-27","Debit Card"
"ORD-2000-01207","Tablet","Electronics","Customer 207","East","Karnataka","Bengaluru","29864","5068","4","2000-04-13","2000-04-15","UPI"
"ORD-2000-01208","Printer","Electronics","Customer 208","East","Maharashtra","Mumbai","19684","1463","6","2000-03-10","2000-03-14","Cash"
"ORD-2000-01209","Monitor","Furniture","Customer 209","South","Maharashtra","Mumbai","24591","5945","4","2000-03-05","2000-03-07","Cash"
"ORD-2000-01210","Printer","Office Supplies","Customer 210","West","Karnataka","Bengaluru","37008","414","2","2000-05-08","2000-05-11","Net Banking"
"ORD-2000-01211","Mouse","Office Supplies","Customer 211","East","West Bengal","Kolkata","4160","620","2","2000-04-01","2000-04-02","UPI"
"ORD-2000-01212","Keyboard","Technology","Customer 212","North","Maharashtra","Mumbai","21488","3104","1","2000-04-21","2000-04-23","Net Banking"
"ORD-2000-01213","Desk","Electronics","Customer 213","West","West Bengal","Kolkata","29951","4798","4","2000-05-24","2000-05-26","Net Banking"
"ORD-2000-01214","Office Chair","Electronics","Customer 214","West","Delhi","New Delhi","47654","2147","4","2000-03-13","2000-03-18","Net Banking"
"ORD-2000-01215","Tablet","Office Supplies","Customer 215","North","Tamil Nadu","Tamil Nadu","14782","2777","1","2000-04-04","2000-04-06","Credit Card"
"ORD-2000-01216","Office Chair","Furniture","Customer 216","East","West Bengal","Kolkata","38675","8526","3","2000-03-27","2000-03-31","Credit Card"
"ORD-2000-01217","Monitor","Office Supplies","Customer 217","East","Maharashtra","Mumbai","21947","5696","2","2000-04-11","2000-04-16","Debit Card"
"ORD-2000-01218","Laptop","Office Supplies","Customer 218","East","Kerala","Kochi","29590","6043","4","2000-03-26","2000-03-27","Net Banking"
"ORD-2000-01219","Office Chair","Office Supplies","Customer 219","South","Gujarat","Ahmedabad","40197","9626","2","2000-02-28","2000-02-29","UPI"
"ORD-2000-01220","Mouse","Technology","Customer 220","West","Karnataka","Bengaluru","16055","159","5","2000-05-27","2000-05-28","Credit Card"
"ORD-2000-01221","Laptop","Furniture","Customer 221","South","West Bengal","Kolkata","46585","7490","2","2000-04-16","2000-04-21","Cash"
"ORD-2000-01222","Mouse","Technology","Customer 222","East","Kerala","Kochi","26005","1456","3","2000-05-15","2000-05-19","Net Banking"
"ORD-2000-01223","Tablet","Technology","Customer 223","South","Delhi","New Delhi","20564","2380","4","2000-05-04","2000-05-06","Credit Card"
"ORD-2000-01224","Monitor","Technology","Customer 224","East","Tamil Nadu","Tamil Nadu","26903","4168","4","2000-06-26","2000-06-30","Net Banking"
"ORD-2000-01225","Office Chair","Technology","Customer 225","North","Delhi","New Delhi","27858","6862","1","2000-04-08","2000-04-12","Debit Card"
"ORD-2000-01226","Mobile Phone","Technology","Customer 226","East","Karnataka","Bengaluru","38436","3922","2","2000-04-24","2000-04-27","Net Banking"
"ORD-2000-01227","Tablet","Furniture","Customer 227","South","Tamil Nadu","Tamil Nadu","19281","527","1","2000-05-28","2000-05-30","Cash"
"ORD-2000-01228","Laptop","Furniture","Customer 228","West","Kerala","Kochi","7939","711","4","2000-03-26","2000-03-30","Cash"
"ORD-2000-01229","Desk","Electronics","Customer 229","North","Kerala","Kochi","24433","3183","6","2000-06-16","2000-06-18","Credit Card"
"ORD-2000-01230","Office Chair","Electronics","Customer 230","West","Gujarat","Ahmedabad","14783","2141","3","2000-05-17","2000-05-18","Credit Card"
"ORD-2000-01231","Projector","Electronics","Customer 231","East","Delhi","New Delhi","1301","252","4","2000-03-16","2000-03-17","Net Banking"
"ORD-2000-01232","Mouse","Technology","Customer 232","South","Gujarat","Ahmedabad","11476","2037","2","2000-05-15","2000-05-19","Debit Card"
"ORD-2000-01233","Office Chair","Electronics","Customer 233","East","Gujarat","Ahmedabad","49247","4227","2","2000-02-11","2000-02-15","Net Banking"
"ORD-2000-01234","Keyboard","Office Supplies","Customer 234","East","Tamil Nadu","Tamil Nadu","13742","2601","4","2000-06-22","2000-06-24","UPI"
"ORD-2000-01235","Mobile Phone","Electronics","Customer 235","East","Maharashtra","Mumbai","36420","5604","3","2000-02-17","2000-02-19","Cash"
"ORD-2000-01236","Projector","Electronics","Customer 236","East","Kerala","Kochi","23845","5184","2","2000-03-10","2000-03-13","Credit Card"
"ORD-2000-01237","Office Chair","Office Supplies","Customer 237","East","Kerala","Kochi","31331","5600","1","2000-01-16","2000-01-17","Debit Card"
"ORD-2000-01238","Office Chair","Office Supplies","Customer 238","South","Maharashtra","Mumbai","16341","2087","6","2000-04-05","2000-04-10","Debit Card"
"ORD-2000-01239","Mobile Phone","Furniture","Customer 239","North","West Bengal","Kolkata","36002","10266","3","2000-04-17","2000-04-22","Net Banking"
"ORD-2000-01240","Printer","Electronics","Customer 240","South","West Bengal","Kolkata","7104","1431","5","2000-06-28","2000-07-01","Credit Card"
"ORD-2000-01241","Printer","Furniture","Customer 241","West","Tamil Nadu","Tamil Nadu","37771","8858","6","2000-02-12","2000-02-15","Cash"
"ORD-2000-01242","Keyboard","Office Supplies","Customer 242","North","West Bengal","Kolkata","9245","2675","3","2000-01-15","2000-01-19","Debit Card"
"ORD-2000-01243","Mobile Phone","Electronics","Customer 243","North","Maharashtra","Mumbai","19168","100","3","2000-01-06","2000-01-10","UPI"
"ORD-2000-01244","Laptop","Technology","Customer 244","West","Karnataka","Bengaluru","6202","1008","3","2000-05-19","2000-05-20","Cash"
"ORD-2000-01245","Keyboard","Electronics","Customer 245","South","Kerala","Kochi","36024","6354","2","2000-04-06","2000-04-10","UPI"
"ORD-2000-01246","Office Chair","Furniture","Customer 246","North","Gujarat","Ahmedabad","28665","4589","1","2000-02-15","2000-02-20","Debit Card"
"ORD-2000-01247","Mobile Phone","Furniture","Customer 247","West","Delhi","New Delhi","32488","6735","3","2000-04-28","2000-05-03","Debit Card"
"ORD-2000-01248","Keyboard","Electronics","Customer 248","South","Karnataka","Bengaluru","2991","801","1","2000-02-18","2000-02-19","UPI"
"ORD-2000-01249","Mobile Phone","Electronics","Customer 249","West","Maharashtra","Mumbai","37624","959","2","2000-06-02","2000-06-03","Net Banking"
"ORD-2000-01250","Desk","Furniture","Customer 250","East","West Bengal","Kolkata","10571","2450","6","2000-02-25","2000-02-26","Debit Card"
"ORD-2000-01251","Tablet","Furniture","Customer 251","West","Delhi","New Delhi","11074","3270","2","2000-03-02","2000-03-05","UPI"
"ORD-2000-01252","Keyboard","Office Supplies","Customer 252","North","Delhi","New Delhi","13393","3177","4","2000-05-23","2000-05-28","Net Banking"
"ORD-2000-01253","Desk","Office Supplies","Customer 253","South","Gujarat","Ahmedabad","29012","1581","6","2000-03-23","2000-03-27","Cash"
"ORD-2000-01254","Office Chair","Office Supplies","Customer 254","North","West Bengal","Kolkata","21511","5631","3","2000-03-03","2000-03-05","Cash"
"ORD-2000-01255","Mobile Phone","Technology","Customer 255","South","Delhi","New Delhi","11467","1626","1","2000-05-23","2000-05-28","Cash"
"ORD-2000-01256","Laptop","Technology","Customer 256","West","Kerala","Kochi","42902","3231","6","2000-04-05","2000-04-06","Net Banking"
"ORD-2000-01257","Projector","Furniture","Customer 257","West","Karnataka","Bengaluru","13644","3503","2","2000-01-11","2000-01-12","Debit Card"
"ORD-2000-01258","Printer","Office Supplies","Customer 258","South","Kerala","Kochi","13091","3319","5","2000-01-04","2000-01-06","Credit Card"
"ORD-2000-01259","Desk","Office Supplies","Customer 259","West","West Bengal","Kolkata","40031","5868","4","2000-04-12","2000-04-14","Debit Card"
"ORD-2000-01260","Mouse","Electronics","Customer 260","West","Gujarat","Ahmedabad","40087","9272","2","2000-03-08","2000-03-11","Credit Card"
"ORD-2000-01261","Projector","Furniture","Customer 261","South","Tamil Nadu","Tamil Nadu","31720","926","3","2000-04-05","2000-04-08","Net Banking"
"ORD-2000-01262","Office Chair","Furniture","Customer 262","East","Karnataka","Bengaluru","32783","5801","5","2000-05-28","2000-06-02","Net Banking"
"ORD-2000-01263","Monitor","Technology","Customer 263","West","Kerala","Kochi","43001","13094","3","2000-03-04","2000-03-08","Cash"
"ORD-2000-01264","Tablet","Office Supplies","Customer 264","South","West Bengal","Kolkata","12028","775","1","2000-02-13","2000-02-16","Net Banking"
"ORD-2000-01265","Laptop","Office Supplies","Customer 265","South","Gujarat","Ahmedabad","44765","813","3","2000-01-09","2000-01-10","UPI"
"ORD-2000-01266","Mouse","Technology","Customer 266","North","West Bengal","Kolkata","16995","4156","4","2000-02-08","2000-02-09","Cash"
"ORD-2000-01267","Tablet","Office Supplies","Customer 267","North","Tamil Nadu","Tamil Nadu","1753","100","5","2000-06-18","2000-06-22","Debit Card"
"ORD-2000-01268","Keyboard","Furniture","Customer 268","North","Tamil Nadu","Tamil Nadu","1909","321","6","2000-05-18","2000-05-21","Credit Card"
"ORD-2000-01269","Desk","Technology","Customer 269","East","Gujarat","Ahmedabad","48327","9327","3","2000-03-03","2000-03-05","UPI"
"ORD-2000-01270","Mobile Phone","Technology","Customer 270","North","Kerala","Kochi","36850","4451","1","2000-04-06","2000-04-10","UPI"
"ORD-2000-01271","Mouse","Electronics","Customer 271","North","Kerala","Kochi","30388","5178","3","2000-04-14","2000-04-18","UPI"
"ORD-2000-01272","Projector","Electronics","Customer 272","North","Karnataka","Bengaluru","52801","6350","1","2000-05-08","2000-05-12","Net Banking"
"ORD-2000-01273","Printer","Technology","Customer 273","North","Karnataka","Bengaluru","4384","1182","3","2000-05-02","2000-05-05","UPI"
"ORD-2000-01274","Keyboard","Electronics","Customer 274","East","Karnataka","Bengaluru","11399","3608","6","2000-02-23","2000-02-28","Credit Card"
"ORD-2000-01275","Monitor","Office Supplies","Customer 275","South","Gujarat","Ahmedabad","50174","11073","1","2000-05-26","2000-05-30","Net Banking"
"ORD-2000-01276","Mobile Phone","Electronics","Customer 276","East","West Bengal","Kolkata","8112","910","5","2000-03-28","2000-03-29","Net Banking"
"ORD-2000-01277","Desk","Office Supplies","Customer 277","West","Karnataka","Bengaluru","2664","693","4","2000-04-12","2000-04-15","Net Banking"
"ORD-2000-01278","Projector","Office Supplies","Customer 278","North","Gujarat","Ahmedabad","13830","2888","4","2000-04-07","2000-04-11","Debit Card"
"ORD-2000-01279","Office Chair","Office Supplies","Customer 279","South","Kerala","Kochi","6255","627","4","2000-03-05","2000-03-06","Debit Card"
"ORD-2000-01280","Desk","Office Supplies","Customer 280","East","Gujarat","Ahmedabad","7091","100","4","2000-04-03","2000-04-04","UPI"
"ORD-2000-01281","Mouse","Office Supplies","Customer 281","North","Tamil Nadu","Tamil Nadu","13261","2002","1","2000-02-03","2000-02-04","Debit Card"
"ORD-2000-01282","Monitor","Office Supplies","Customer 282","North","Delhi","New Delhi","44303","11140","4","2000-05-22","2000-05-23","Cash"
"ORD-2000-01283","Tablet","Furniture","Customer 283","West","Karnataka","Bengaluru","17447","5489","3","2000-01-22","2000-01-27","Debit Card"
"ORD-2000-01284","Printer","Furniture","Customer 284","West","Delhi","New Delhi","36751","2897","3","2000-03-19","2000-03-22","Debit Card"
"ORD-2000-01285","Mobile Phone","Office Supplies","Customer 285","South","Maharashtra","Mumbai","27023","2566","1","2000-05-04","2000-05-05","Credit Card"
"ORD-2000-01286","Projector","Office Supplies","Customer 286","East","Maharashtra","Mumbai","28135","3446","4","2000-03-19","2000-03-20","Cash"
"ORD-2000-01287","Monitor","Furniture","Customer 287","West","Delhi","New Delhi","11350","1233","1","2000-06-16","2000-06-21","Cash"
"ORD-2000-01288","Projector","Furniture","Customer 288","East","Maharashtra","Mumbai","47010","8023","3","2000-03-23","2000-03-26","Cash"
"ORD-2000-01289","Projector","Furniture","Customer 289","North","Kerala","Kochi","43002","3387","5","2000-04-04","2000-04-05","Credit Card"
"ORD-2000-01290","Mouse","Furniture","Customer 290","East","Karnataka","Bengaluru","5778","929","2","2000-04-23","2000-04-26","Credit Card"
"ORD-2000-01291","Projector","Office Supplies","Customer 291","West","West Bengal","Kolkata","5835","1042","5","2000-04-19","2000-04-23","Cash"
"ORD-2000-01292","Tablet","Electronics","Customer 292","North","Gujarat","Ahmedabad","29709","6396","3","2000-05-20","2000-05-21","Debit Card"
"ORD-2000-01293","Keyboard","Technology","Customer 293","West","Tamil Nadu","Tamil Nadu","3899","709","1","2000-02-12","2000-02-17","UPI"
"ORD-2000-01294","Tablet","Furniture","Customer 294","West","Delhi","New Delhi","38040","9911","4","2000-03-08","2000-03-10","Cash"
"ORD-2000-01295","Monitor","Electronics","Customer 295","West","Tamil Nadu","Tamil Nadu","42102","2991","4","2000-06-23","2000-06-28","Cash"
"ORD-2000-01296","Desk","Technology","Customer 296","West","Gujarat","Ahmedabad","10919","1794","1","2000-01-22","2000-01-23","Net Banking"
"ORD-2000-01297","Mouse","Office Supplies","Customer 297","East","Tamil Nadu","Tamil Nadu","35453","2050","3","2000-05-04","2000-05-07","UPI"
"ORD-2000-01298","Printer","Furniture","Customer 298","South","West Bengal","Kolkata","24439","5161","3","2000-01-28","2000-01-29","Net Banking"
"ORD-2000-01299","Mouse","Furniture","Customer 299","West","Kerala","Kochi","40597","6974","1","2000-02-10","2000-02-13","Credit Card"
"ORD-2000-01300","Projector","Furniture","Customer 300","West","West Bengal","Kolkata","31834","295","4","2000-06-13","2000-06-17","Cash"
"ORD-2001-01001","Mobile Phone","Furniture","Customer 1","South","Kerala","Kochi","2697","392","1","2001-06-13","2001-06-14","Net Banking"
"ORD-2001-01002","Laptop","Electronics","Customer 2","South","Karnataka","Bengaluru","32874","692","6","2001-01-23","2001-01-28","Net Banking"
"ORD-2001-01003","Tablet","Office Supplies","Customer 3","South","Maharashtra","Mumbai","14311","3705","4","2001-01-07","2001-01-12","Debit Card"
"ORD-2001-01004","Desk","Furniture","Customer 4","South","Gujarat","Ahmedabad","31374","7152","3","2001-01-02","2001-01-04","UPI"
"ORD-2001-01005","Monitor","Technology","Customer 5","North","Kerala","Kochi","7985","1021","5","2001-01-24","2001-01-28","Net Banking"
"ORD-2001-01006","Desk","Technology","Customer 6","South","Kerala","Kochi","6790","1190","1","2001-02-01","2001-02-05","UPI"
"ORD-2001-01007","Mobile Phone","Electronics","Customer 7","West","Delhi","New Delhi","25754","730","4","2001-06-19","2001-06-21","Debit Card"
"ORD-2001-01008","Desk","Electronics","Customer 8","South","West Bengal","Kolkata","28512","1883","3","2001-02-11","2001-02-14","Credit Card"
"ORD-2001-01009","Tablet","Furniture","Customer 9","East","Gujarat","Ahmedabad","21856","5800","1","2001-04-28","2001-05-02","Credit Card"
"ORD-2001-01010","Printer","Furniture","Customer 10","East","Karnataka","Bengaluru","29810","2524","4","2001-01-09","2001-01-12","Cash"
"ORD-2001-01011","Office Chair","Furniture","Customer 11","East","Kerala","Kochi","12434","1310","6","2001-06-14","2001-06-18","Cash"
"ORD-2001-01012","Office Chair","Office Supplies","Customer 12","North","Gujarat","Ahmedabad","28345","2186","1","2001-05-28","2001-06-01","UPI"
"ORD-2001-01013","Keyboard","Office Supplies","Customer 13","West","West Bengal","Kolkata","30582","1323","3","2001-02-09","2001-02-11","Net Banking"
"ORD-2001-01014","Monitor","Electronics","Customer 14","East","Maharashtra","Mumbai","41679","5493","3","2001-01-03","2001-01-04","Cash"
"ORD-2001-01015","Tablet","Electronics","Customer 15","East","Gujarat","Ahmedabad","38894","3786","4","2001-01-01","2001-01-04","Net Banking"
"ORD-2001-01016","Office Chair","Electronics","Customer 16","East","Maharashtra","Mumbai","29976","8191","1","2001-02-20","2001-02-22","UPI"
"ORD-2001-01017","Mobile Phone","Electronics","Customer 17","North","Kerala","Kochi","20418","529","5","2001-04-03","2001-04-06","UPI"
"ORD-2001-01018","Tablet","Furniture","Customer 18","East","West Bengal","Kolkata","10974","2071","4","2001-05-17","2001-05-19","Cash"
